2025-03-15 12:13:08 | INFO     | config:setup_logging:105 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:40:48 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:40:56 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:40:56 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:40:56 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:40:56 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:40:56 | INFO     | src.migrations.manager:run_migrations:132 - すべてのマイグレーションが完了しました
2025-03-15 14:40:56 | INFO     | src.utils.db_manager:init_db:72 - データベーススキーマが初期化されました
2025-03-15 14:40:56 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:40:56 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:40:56 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:40:56 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:40:56 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:40:56 | INFO     | src.migrations.manager:run_migrations:132 - すべてのマイグレーションが完了しました
2025-03-15 14:40:56 | INFO     | src.utils.db_manager:init_db:72 - データベーススキーマが初期化されました
2025-03-15 14:40:56 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:41:39 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:41:39 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:41:39 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:41:39 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:41:39 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:41:39 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflow
[SQL: CREATE INDEX IF NOT EXISTS ix_workflow_procedure_id ON workflow (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:41:39 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:41:39 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:41:39 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:41:39 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:41:39 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:41:39 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:41:39 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflow
[SQL: CREATE INDEX IF NOT EXISTS ix_workflow_procedure_id ON workflow (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:41:39 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:42:22 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:42:22 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:42:22 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:42:22 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:42:23 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:42:23 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: upgrade() takes 0 positional arguments but 1 was given
2025-03-15 14:42:23 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:42:23 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:42:23 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:42:23 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:42:23 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:42:23 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:42:23 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: upgrade() takes 0 positional arguments but 1 was given
2025-03-15 14:42:23 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:42:52 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:42:52 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:42:52 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:42:52 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:42:53 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:42:53 | ERROR    | src.migrations.manager:run_migrations:136 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: Can't invoke function 'get_bind', as the proxy object has not yet been established for the Alembic 'Operations' class.  Try placing this code inside a callable.
2025-03-15 14:42:53 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:42:54 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:42:54 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:42:54 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:42:54 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:42:54 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:42:54 | ERROR    | src.migrations.manager:run_migrations:136 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: Can't invoke function 'get_bind', as the proxy object has not yet been established for the Alembic 'Operations' class.  Try placing this code inside a callable.
2025-03-15 14:42:54 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:43:17 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:43:17 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:43:17 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:43:17 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:43:17 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:43:17 | ERROR    | src.migrations.manager:run_migrations:136 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:43:17 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:43:18 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:43:18 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:43:18 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:43:18 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:43:18 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:43:18 | ERROR    | src.migrations.manager:run_migrations:136 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:43:18 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:43:31 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:43:31 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:43:31 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:43:31 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:43:31 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:43:31 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:43:31 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:43:31 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:43:31 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:43:31 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:43:31 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:43:31 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:43:31 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:43:31 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:46:01 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:46:01 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:46:01 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:46:01 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:46:01 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:46:01 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:46:01 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:46:01 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:46:01 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:46:01 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:46:01 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:46:01 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:46:01 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:46:01 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:46:32 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:46:32 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:46:32 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:46:32 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:46:32 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:46:32 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:46:32 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:46:33 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:46:33 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:46:33 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:46:33 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:46:33 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:46:33 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:46:33 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:47:00 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:47:00 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:47:00 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:47:00 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:47:00 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:47:00 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:47:00 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:47:01 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:47:01 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:47:01 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:47:01 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:47:01 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:47:01 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:47:01 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:47:20 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:47:20 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:47:20 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:47:20 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:47:20 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:47:20 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:47:20 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:47:20 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:47:20 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:47:20 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:47:20 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:47:20 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:47:20 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:47:20 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:47:57 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:47:57 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:47:57 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:47:57 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:47:57 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:47:57 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:47:57 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:47:58 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:47:58 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:47:58 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent.db
2025-03-15 14:47:58 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:47:58 | INFO     | src.migrations.manager:run_migrations:119 - マイグレーション 20250315144106_add_indexes_for_performance を適用しています...
2025-03-15 14:47:58 | ERROR    | src.migrations.manager:run_migrations:129 - マイグレーション 20250315144106_add_indexes_for_performance の適用中にエラーが発生しました: (sqlite3.OperationalError) no such table: main.workflows
[SQL: CREATE INDEX IF NOT EXISTS ix_workflows_procedure_id ON workflows (procedure_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-03-15 14:47:58 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 14:53:59 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:53:59 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:53:59 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent_new.db
2025-03-15 14:53:59 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:53:59 | INFO     | src.migrations.manager:run_migrations:132 - すべてのマイグレーションが完了しました
2025-03-15 14:53:59 | INFO     | src.utils.db_manager:init_db:72 - データベーススキーマが初期化されました
2025-03-15 14:53:59 | INFO     | src.api.main:<module>:77 - 静的ファイルディレクトリをマウントしました: C:\Users\nyham\work\sampletest\static, C:\Users\nyham\work\sampletest\data\reports
2025-03-15 14:53:59 | INFO     | config:setup_directories:77 - アプリケーションディレクトリを作成しました
2025-03-15 14:53:59 | INFO     | config:setup_logging:105 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:53:59 | INFO     | config:initialize_app:112 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:54:00 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:54:00 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 14:54:00 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent_new.db
2025-03-15 14:54:00 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 14:54:00 | INFO     | src.migrations.manager:run_migrations:132 - すべてのマイグレーションが完了しました
2025-03-15 14:54:00 | INFO     | src.utils.db_manager:init_db:72 - データベーススキーマが初期化されました
2025-03-15 14:54:00 | INFO     | src.api.main:<module>:77 - 静的ファイルディレクトリをマウントしました: C:\Users\nyham\work\sampletest\static, C:\Users\nyham\work\sampletest\data\reports
2025-03-15 14:54:00 | INFO     | config:setup_directories:77 - アプリケーションディレクトリを作成しました
2025-03-15 14:54:00 | INFO     | config:setup_logging:105 - ログレベル INFO でロギングを初期化しました
2025-03-15 14:54:00 | INFO     | config:initialize_app:112 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 15:02:12 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 15:02:12 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 15:02:12 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent_new.db
2025-03-15 15:02:12 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 15:02:12 | INFO     | src.migrations.manager:run_migrations:132 - すべてのマイグレーションが完了しました
2025-03-15 15:02:12 | INFO     | src.utils.db_manager:init_db:72 - データベーススキーマが初期化されました
2025-03-15 15:02:12 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 15:04:03 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 15:04:03 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 15:04:03 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent_new.db
2025-03-15 15:04:03 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 15:04:03 | INFO     | src.migrations.manager:run_migrations:132 - すべてのマイグレーションが完了しました
2025-03-15 15:04:03 | INFO     | src.utils.db_manager:init_db:72 - データベーススキーマが初期化されました
2025-03-15 15:04:03 | INFO     | src.utils.db_manager:close_db_connections:121 - データベース接続を閉じました
2025-03-15 15:05:36 | INFO     | src.core.config:setup_logging:172 - ログレベル INFO でロギングを初期化しました
2025-03-15 15:05:36 | INFO     | src.core.config:initialize_app:179 - アプリケーションを初期化しました: 内部監査サンプルデータ自動テストAIエージェントシステム v0.1.0
2025-03-15 15:05:36 | INFO     | src.core.config:initialize_app:180 - データベース接続: sqlite:///C:\Users\nyham\work\sampletest\audit_agent_new.db
2025-03-15 15:05:36 | INFO     | src.migrations.manager:run_migrations:84 - データベースマイグレーションを開始します...
2025-03-15 15:05:36 | INFO     | src.migrations.manager:run_migrations:132 - すべてのマイグレーションが完了しました
